genus,gonality,torsion,ranks,scrollar invariants,ak,bk,n,ell
4,3,"[0, 2, 0]","[0, 1, 2]","{0: 0, 1: 3, 2: 6}",2,2,2,2
4,3,"[0, 0, 0]","[0, 1, 2]","{0: 0, 1: 3, 2: 6}",2,3,2,2
4,3,"[2, 0, 0]","[0, 1, 2]","{0: 0, 1: 3, 2: 6}",3,3,2,2
